Type,ID,Name,Address,ReviewNum,LN(ReviewNum),Level,FlavorScore,EnvironmentScore,ServiceScore,5StarReviewNum,ApplauseRate,High-qualityMerchant,District,Area,PopularArea,PictureNum,ParkingNum,ParkingInfo,GroupPurchase,Promotion,AdvanceReservation,TakeOut,PerConsumption,BusinessDay,LN(BusinessDay),Label and Num,FunctionLabelScore,FlavorLabelScore,EnvironmentLabelScore,DishesLabelScore,ServiceLabelScore,Cost-effectiveLabelScore
粥粉面,2907478,一欣粉馆(体育东店),体育东横街体育东市场外商铺05号铺,100,4.605170186,3.5,7.5,6.5,6.8,23,24.47,0,天河区,天河城/体育中心,1,25,2,1,0,0,0,0,12,2938,7.985484357,味道赞（24）回头客（9）性价比高（6）肉类好（4）服务热情（3）午餐（16）环境一般（6）老字号（3）,0.352112676,0.394366197,0.126760563,0,0.042253521,0.084507042
粥粉面,58275081,传统云吞面(萝岗店),萝塱路10号,35,3.555348061,3.5,7.4,7.3,7.3,17,48.57,1,萝岗区,中心城,0,10,0,0,1,0,0,1,10,533,6.278521424,味道赞（10）价格实惠（5）干净卫生（3）,0,0.555555556,0.166666667,0,0,0.277777778
粥粉面,2793031,啊群竹升面馆(远安路店),远安路旁(近海印桥北),86,4.454347296,3.5,7.3,6.9,6.7,22,28.95,0,海珠区,滨江路,1,27,9,1,0,0,0,0,11,3050,8.02289687,味道赞（18）肉类好（3）服务热情（3）性价比高（3）早餐（9）老字号（8）午餐（6）复古（3）环境一般（3）,0.267857143,0.375,0.25,0,0.053571429,0.053571429
粥粉面,24878730,老西关布拉肠(天娱广场店),天河路621-625号天娱广场B1楼,23,3.135494216,3,6.8,6.7,6.5,3,13.04,0,天河区,小新塘,0,8,0,0,1,0,0,1,17,857,6.753437919,味道一般（4）服务差（3）,0,0.571428571,0,0,0.428571429,0
粥粉面,13829202,中文潮菜馆砂锅粥,江海大道甘蔗糖业研究所东面商铺12-14号(即凯荣都国际大酒店旁边),27,3.295836866,3.5,7.1,6.9,7,8,29.63,0,海珠区,客村/赤岗,1,6,0,0,0,0,0,1,38,2597,7.862112212,味道赞（5）服务热情（3）花甲（5）分量少（3）,0,0.3125,0,0.3125,0.1875,0.1875
粥粉面,58167565,人人第壹家(第一家),中山三路10号(烈士陵园B1地铁站后),26,3.258096538,3.5,7.2,6.9,7,6,23.08,0,越秀区,中山二三路/东山口,1,17,0,0,0,0,0,1,17,668,6.504288174,味道赞（4）,0,1,0,0,0,0
粥粉面,4559628,第壹面(西村店),西湾路8-11号1楼(近荔湾区第二人民医院的隔壁),171,5.141663557,3.5,7,6.9,6.9,38,22.22,0,荔湾区,西村/西场,0,19,0,0,0,0,0,1,15,2538,7.839131648,味道赞（22）服务热情（12）性价比高（6）价格实惠（4）干净卫生（3）分量少（18）环境一般（7）煲仔饭（3）午餐（3）,0.038461538,0.282051282,0.128205128,0.038461538,0.153846154,0.358974359
粥粉面,20669668,福记潮汕砂锅粥,钟村105国道诜墩大围72-74号(熹宴酒家旁边),21,3.044522438,3.5,6.9,6.9,6.9,12,57.14,1,番禺区,钟村,0,2,0,0,1,0,0,1,41,1152,7.049254841,味道赞（7）价格实惠（4）回头客（3）,0.214285714,0.5,0,0,0,0.285714286
粥粉面,5566122,兆记肠粉,吉祥南街24栋1室(近地铁洛溪站A出口),39,3.663561646,3.5,7.4,7.4,7.4,10,25.64,0,番禺区,洛溪,0,18,0,0,0,0,0,1,16,2151,7.673688129,味道赞（5）早餐（12）老字号（10）午餐（3）,0.5,0.166666667,0.333333333,0,0,0
粥粉面,57692282,棒子桂林米粉(万国广场店),江南大道中路153号首层（自编之二）自编A05,35,3.555348061,3,6.9,7,6.8,6,17.14,0,海珠区,江南大道,1,26,0,0,0,0,0,1,25,676,6.516193076,干净卫生（3）味道赞（3）江南风情（6）早餐（4）,0.25,0.1875,0.5625,0,0,0
粥粉面,3479914,黎氏面家(革新路店),革新路119-36号(富泽园对面),76,4.33073334,3.5,7.3,6.8,6.7,12,16,0,海珠区,工业大道,1,31,5,1,0,0,0,0,14,2883,7.966586698,味道赞（10）午餐（6）早餐（5）分量少（4）晚餐（4）,0.517241379,0.344827586,0,0,0,0.137931034
粥粉面,24758161,金牛星食杂店,德政北路434号,21,3.044522438,3.5,7.3,6.9,7.4,7,33.33,0,越秀区,中山二三路/东山口,1,15,0,0,0,0,0,1,14,844,6.738152495,味道赞（6）价格实惠（4）午餐（4）,0.285714286,0.428571429,0,0,0,0.285714286
粥粉面,17923791,粤滋味,西塱花地大道南18号荔塱批发市场内,29,3.36729583,3.5,7,6.6,6.9,6,20.69,0,荔湾区,芳村,0,23,1,1,0,0,0,1,12,1341,7.201170883,味道赞（4）干净卫生（3）早餐（9）午餐（8）,0.708333333,0.166666667,0.125,0,0,0
粥粉面,2512870,顺发面店,东漖北路385-387号,77,4.343805422,3,6.8,6.6,6.6,9,15,0,荔湾区,芳村,0,30,4,1,0,0,0,1,15,2873,7.963112059,味道赞（13）干净卫生（6）回头客（3）煲仔饭（15）早餐（13）老字号（8）午餐（7）复古（3）,0.338235294,0.191176471,0.25,0.220588235,0,0
粥粉面,8824173,祝升面馆(赤岗店),赤岗路48号(卷烟一厂旁),37,3.610917913,3.5,7.3,7,7.2,11,29.73,0,海珠区,客村/赤岗,1,14,1,1,0,0,0,0,11,1771,7.479299638,干净卫生（7）味道赞（6）回头客（3）老字号（5）午餐（4）,0.28,0.24,0.48,0,0,0
粥粉面,17704226,湖北牛肉面,体育东横路96号(体育东市场对面),42,3.737669618,3.5,7.6,7.3,7.5,15,35.71,1,天河区,天河城/体育中心,1,30,0,0,0,0,0,1,14,1283,7.156956365,味道赞（10）干净卫生（6）价格实惠（5）分量足（4）服务热情（4）早餐（7）,0.194444444,0.277777778,0.166666667,0,0.111111111,0.25
粥粉面,3660097,味然香(朝天路店),朝天路70号前座2-3室,46,3.828641396,3,6.9,6.5,6.6,4,13.79,0,越秀区,中山六路,0,20,3,1,0,0,0,1,12,2890,7.969011781,味道赞（4）干净卫生（3）服务热情（3）午餐（6）,0.375,0.25,0.1875,0,0.1875,0
粥粉面,13805887,三润面家(中山七路店),中山七路210号(康王北路),80,4.382026635,3.5,7.1,6.7,6.7,22,27.5,0,荔湾区,中山七八路,0,48,1,1,0,0,0,0,11,1491,7.307202315,味道赞（14）干净卫生（11）老字号（7）午餐（7）早餐（5）价格适中（3）,0.255319149,0.29787234,0.382978723,0,0,0.063829787
粥粉面,2537404,业记小食店,中山六路惠吉西口72号(近中山六路巴士站),60,4.094344562,3.5,6.9,6.3,7,6,11.32,0,越秀区,中山六路,0,38,0,0,0,0,0,1,8,2601,7.863651265,味道赞（11）干净卫生（3）分量足（3）价格实惠（3）老字号（20）午餐（6）早餐（5）,0.215686275,0.215686275,0.450980392,0,0,0.117647059
粥粉面,38132312,柳州螺蛳粉,花地大道北44号,12,2.48490665,3.5,7,7.2,7.2,8,66.67,1,荔湾区,荔湾区,0,5,0,0,0,0,0,1,10,644,6.467698726,干净卫生（3）服务热情（3）,0,0,0.5,0,0.5,0
粥粉面,4508981,亚辉面家,赤岗一街36号之三(元邦明月园对面),58,4.060443011,3.5,7.1,6.7,6.8,28,48.28,1,海珠区,客村/赤岗,1,19,7,1,0,0,0,0,11,2594,7.860956365,味道赞（8）干净卫生（5）价格实惠（4）服务热情（3）早餐（4）午餐（4）分量少（3）,0.258064516,0.258064516,0.161290323,0,0.096774194,0.225806452
粥粉面,17226025,正宗潮州鱼蛋粉,东漖北路534号,21,3.044522438,3.5,7.3,7.3,7.1,5,23.81,0,荔湾区,上下九,0,17,0,0,0,0,0,1,15,547,6.304448802,味道赞（3）煲仔饭（5）,0,0.375,0,0.625,0,0
粥粉面,66257062,游仔老鸭粉丝馆(南二路店),天河南二路36号(华润万家斜对面),25,3.218875825,3,6.8,6.7,6.7,3,12,0,天河区,天河城/体育中心,1,21,0,0,1,0,0,1,14,504,6.222576268,肉类好（5）干净卫生（3）午餐（5）早餐（3）,0.5,0.3125,0.1875,0,0,0
粥粉面,21114023,SOLALA广西柳州螺蛳粉(棠东店),棠东丰乐路73号(丰乐菜市场旁，大利家百货对面),28,3.33220451,3.5,7.5,7,7.3,16,57.14,1,天河区,天河公园,0,11,0,0,0,0,0,1,14,1112,7.013915475,味道赞（3）,0,1,0,0,0,0
粥粉面,9976471,试试看竹升面,光雅新街与上下9步行街交叉口西北50米(近广州酒家),106,4.663439094,3.5,7.4,7.1,7.2,48,45.28,1,荔湾区,上下九,0,47,3,1,0,0,0,0,13,1409,7.250635512,味道赞（20）服务热情（8）价格实惠（6）干净卫生（4）性价比高（3）早餐（5）老字号（3）,0.102040816,0.408163265,0.142857143,0,0.163265306,0.183673469
粥粉面,24765049,城记潮汕砂锅粥,黄埔茅岗新村企岭街十字路口,10,2.302585093,3,6.2,6.2,6.2,5,50,1,黄埔区,大沙东,0,5,0,0,1,0,0,0,30,648,6.473890696,服务热情（4）味道赞（3）,0,0.428571429,0,0,0.571428571,0
粥粉面,4558277,味千拉面(广州番禺大北路分店),大北路99号首层部分(近易发商业街),115,4.744932128,3.5,7.1,7.1,7.1,62,53.91,1,番禺区,市桥,1,41,0,0,0,0,0,1,29,2541,7.840312983,味道赞（44）服务热情（38）回头客（10）干净卫生（5）体验很棒（5）上菜快（4）性价比高（3）价格高（4）不推荐（3）分量少（3）,0.109243697,0.369747899,0.042016807,0,0.394957983,0.084033613
粥粉面,66629315,老王牛肉面(淘金店),淘金东路118号之一,10,2.302585093,3.5,7.4,7.4,7.5,4,40,1,越秀区,越秀区,0,5,0,0,0,0,0,1,15,516,6.246106765,干净卫生（4）,0,0,1,0,0,0
粥粉面,4666267,太平沙财记(人民中路店),人民中路363号(人民中路和长寿路交叉口),71,4.262679877,3,6.6,6.8,6.5,10,14.08,0,越秀区,中山六路,0,37,0,0,0,0,0,0,19,2513,7.829232538,味道赞（8）回头客（3）老字号（18）价格高（10）早餐（8）服务差（6）午餐（5）环境一般（3）,0.262295082,0.131147541,0.344262295,0,0.098360656,0.163934426
川菜,38212967,廾穹概念中国菜(琶醍店),琶醍B区麦芽仓5仓1-3层(有轨电车琶醍站),4958,8.508757713,4.5,8.1,9,8.5,2502,50.46,1,海珠区,琶洲,0,3001,11,1,1,1,0,0,161,691,6.538139824,回头客（155）干净卫生（27）撸串圣地（5）请客（45）闺蜜聚会（36）朋友聚餐（35）下午茶（16）文艺清新（16）现做现卖（8）,0.859934853,0,0.140065147,0,0,0
川菜,73652167,二虎·原生川菜,珠影星光城2F(客村地铁站D出口旁),631,6.447305863,4,7.8,8.5,8.3,265,42,0,海珠区,客村/赤岗,1,405,0,0,1,0,1,0,79,350,5.857933154,回头客（20）上菜快（18）干净卫生（17）有萌宠（3）有表演（3）海鲜棒（22）牛肉赞（4）高大上（4）饮品赞（13）菜品不错（86）,0.105263158,0.657894737,0.142105263,0,0.094736842,0
川菜,74611164,蜗家私厨,机场路云霄街5号停机坪商业广场L1024N铺,258,5.552959585,3.5,7.5,7.7,7.5,125,48.45,0,白云区,五号停机坪,0,200,0,0,1,0,1,1,84,325,5.783825182,回头客（10）上菜快（7）干净卫生（7）海鲜棒（6）主食赞（3）菜品不错（60）味道赞（81）服务热情（42）价格实惠（7）体验很棒（8）,0.043290043,0.649350649,0.03030303,0,0.246753247,0.03030303
川菜,2511967,小鱼儿老坛酸菜鱼专门店(石牌东总店),石牌东路162号-5,1077,6.981934677,3.5,7.3,6.7,6.7,426,40.3,0,天河区,石牌/龙口,1,134,12,1,1,1,0,1,60,2933,7.983781069,回头客（90）干净卫生（8）海鲜棒（12）牛肉赞（11）饮品赞（15）菜品不错（151）分量足（52）味道赞（314）性价比高（131）朋友聚餐（5）,0.120405577,0.637515843,0.010139417,0,0,0.231939163
川菜,58456220,隴熙火锅,天河北路公交站旁侨怡苑392号,1773,7.480428306,4.5,9,9.1,8.9,1304,73.55,1,天河区,天河北,1,1017,2,1,1,1,0,1,140,338,5.823045895,菜品健康（186）回头客（84）干净卫生（91）上菜快（18）有萌宠（5）牛肉赞（44）高大上（41）深夜食堂（24）朋友聚餐（13）闺蜜聚会（8）,0.239130435,0.454545455,0.270750988,0,0.035573123,0
川菜,74597131,大龙船·酸菜鱼,琶洲街道暄悦西街8号琶洲城美食广场2楼2085铺(万胜围地铁D出口对面二楼),617,6.424869024,4.5,8.6,8.9,8.8,341,55.27,1,海珠区,琶洲,0,393,1,1,1,1,0,1,83,349,5.855071922,回头客（26）上菜快（12）干净卫生（25）海鲜棒（22）高大上（16）牛肉赞（3）主食赞（4）菜品不错（134）味道赞（140）朋友聚餐（8）,0.087179487,0.776923077,0.105128205,0,0.030769231,0
川菜,70432632,张氏宽窄巷成都民俗餐厅(正佳广场店),天河路228号正佳广场3层,1120,7.021083964,3.5,6.8,7.5,7,321,28.66,0,天河区,天河城/体育中心,1,644,0,0,1,0,0,1,75,196,5.278114659,回头客（33）上菜快（18）干净卫生（19）有表演（7）撸串圣地（5）海鲜棒（11）肉类好（29）主食赞（9）饮品赞（29）朋友聚餐（8）,0.273809524,0.464285714,0.154761905,0,0.107142857,0
川菜,13807374,黄记煌三汁焖锅(东方宝泰店),林和中路63号东方宝泰B3层3007室(近台北吴记老锅底),3495,8.159088655,4,7.9,7.9,7.6,1427,40.83,0,天河区,天河北,1,331,3,1,1,0,0,1,87,1531,7.333676396,回头客（194）干净卫生（26）海鲜棒（17）主食赞（6）味道赞（681）菜品不错（54）交通便利（3）服务热情（352）朋友聚餐（21）,0.158788774,0.559822747,0.019202363,0,0.262186115,0
川菜,66151917,饭菜真香(环市东路店),环市东路475号,288,5.66296048,4,7.9,7.8,8.3,147,51.04,1,越秀区,环市东,0,88,0,0,1,1,0,1,52,586,6.37331979,上菜快（55）回头客（16）干净卫生（4）肉类好（6）饮品赞（12）菜品不错（31）味道赞（75）价格实惠（42）服务热情（55）性价比高（23）,0.05015674,0.388714734,0.012539185,0,0.344827586,0.203761755
川菜,65738050,辣德喜?酸菜鱼?火锅(天河店),体育西横街143号-151号,539,6.289715571,4,8.4,8.8,8.2,277,51.39,1,天河区,天河城/体育中心,1,359,0,0,1,0,0,1,79,543,6.29710932,回头客（41）上菜快（11）干净卫生（18）海鲜棒（8）饮品赞（24）菜品不错（70）深夜食堂（11）文艺清新（6）朋友聚餐（4）,0.29015544,0.528497409,0.124352332,0,0.056994819,0
川菜,96451291,陆小凤四川料理(东晓南店),南洲北路东晓胜汇里A区102-1-201铺(东晓南地铁站B出口旁),48,3.871201011,3.5,7.6,7.2,7.2,17,35.42,0,海珠区,东晓南,0,36,0,0,0,0,0,1,121,25,3.218875825,回头客（3）上菜快（3）肉类好（6）菜品不错（6）分量足（3）味道赞（9）服务热情（4）性价比高（3）午餐（5）口水鸡（3）,0.177777778,0.466666667,0,0.066666667,0.155555556,0.133333333
川菜,16970100,辣尚瘾(花城汇店),冼村街道花城广场珠江东路30号东花城汇北区B区B1层1062,3457,8.14815644,4,8.1,8.1,8.6,1827,52.85,1,天河区,高德置地/花城汇,1,546,1,1,1,0,0,1,58,1383,7.232010332,回头客（217）上菜快（78）干净卫生（40）海鲜棒（87）肉类好（37）高大上（5）主食赞（8）菜品不错（478）饮品赞（15）味道赞（946）,0.113553114,0.822082679,0.023547881,0,0.040816327,0
川菜,23296329,禄鼎记(汇坊店),天河东路75号汇坊1层,1804,7.497761701,4.5,8.8,8.8,9,928,51.44,1,天河区,石牌/龙口,1,1175,1,1,0,1,0,0,100,711,6.56667243,回头客（137）干净卫生（60）海鲜棒（38）饮品赞（47）菜品不错（227）主食赞（8）深夜食堂（19）闺蜜聚会（12）公司聚餐（7）,0.300184162,0.5893186,0.110497238,0,0,0
川菜,6599935,榕意(红专厂创意园店),红专厂创意园内B1B栋(近临江大道),3647,8.201660191,4.5,8.7,9.1,8.6,1855,50.86,1,天河区,珠江新城,1,959,23,1,0,0,0,0,102,1777,7.482681828,回头客（196）干净卫生（49）有萌宠（10）可带宠物（5）海鲜棒（24）朋友聚餐（34）文艺清新（21）闺蜜聚会（14）下午茶（8）,0.700288184,0.069164265,0.23054755,0,0,0
川菜,39295153,缪氏川菜(南沙万达店),环市大道中南沙万达广场三楼3005室(近金洲地铁站),1032,6.939253946,4,7.7,9,8.9,576,55.81,1,南沙区,金州商业区,0,257,4,1,1,0,1,1,60,712,6.568077911,上菜快（75）有表演（64）回头客（34）干净卫生（3）海鲜棒（9）高大上（22）牛肉赞（3）菜品不错（135）味道赞（202）服务热情（262）,0.042027194,0.431396786,0.110012361,0,0.416563659,0
川菜,69658169,鱼醉无骨鱼(东方文德广场店),文德北路68号东方文德广场B1层,656,6.486160789,3.5,7.6,7.9,7.8,239,36.43,0,越秀区,北京路,1,419,2,1,1,0,1,1,54,402,5.996452089,回头客（27）上菜快（17）干净卫生（13）海鲜棒（59）高大上（4）肉类好（11）主食赞（5）饮品赞（13）味道赞（130）菜品不错（24）,0.089108911,0.798679868,0.056105611,0,0.056105611,0
川菜,22912956,蓉鱼(江南大道店),江南大道中255号(昌岗地铁站C2出口马路对面，卡朋西餐馆隔壁),12014,9.393827915,4.5,8.4,8.4,8.3,7618,63.41,1,海珠区,江南大道,1,5787,8,1,1,0,0,1,69,521,6.255750042,回头客（900）上菜快（319）干净卫生（449）有萌宠（6）海鲜棒（262）朋友聚餐（57）闺蜜聚会（29）深夜食堂（26）文艺清新（12）,0.483998031,0.129000492,0.229935992,0,0.157065485,0
川菜,83468234,聚椒 麻辣香锅&猪肚鸡,正佳广场7楼品南尝北美食街B7铺,175,5.164785974,4,7.8,7.2,8.3,82,46.86,0,天河区,天河城/体育中心,1,123,0,0,1,0,0,1,27,261,5.564520407,菜品健康（14）回头客（4）干净卫生（10）主食赞（4）分量足（5）味道赞（38）服务热情（57）性价比高（12）价格实惠（4）,0.027027027,0.378378378,0.067567568,0,0.385135135,0.141891892
川菜,81782257,太二酸菜鱼(正佳广场店),天河路228号正佳广场3层,740,6.606650186,4,8.3,8.4,8.1,297,40.14,0,天河区,天河城/体育中心,1,542,0,0,0,0,0,0,82,220,5.393627546,回头客（31）上菜快（18）干净卫生（14）海鲜棒（40）主食赞（24）肉类好（23）菜品不错（120）饮品赞（10）闺蜜聚会（9）文艺清新（8）,0.107638889,0.753472222,0.076388889,0,0.0625,0
川菜,91903930,三傻老坛酸菜鱼(万达广场白云店),云城东路501号万达广场白云金街1层B区167-168号铺,282,5.641907071,4,7.9,8.1,7.8,103,36.52,0,白云区,万达广场,0,194,0,0,1,0,1,1,74,136,4.912654886,上菜快（10）回头客（4）干净卫生（6）海鲜棒（10）肉类好（8）主食赞（4）菜品不错（42）交通便利（3）味道赞（74）服务热情（33）,0.020618557,0.711340206,0.030927835,0,0.237113402,0
川菜,69617589,太二酸菜鱼(花城汇南店),冼村街道花城广场花城大道89号花城汇南区B1层D19铺,1050,6.956545443,4.5,8.7,8.9,8.7,480,45.71,0,天河区,珠江新城,1,768,1,1,0,0,0,0,77,334,5.811140993,回头客（49）上菜快（18）干净卫生（24）有萌宠（5）海鲜棒（56）主食赞（22）肉类好（17）菜品不错（156）味道赞（151）朋友聚餐（6）,0.109126984,0.797619048,0.057539683,0,0.035714286,0
川菜,69815154,禄鼎记(侨鑫店),金穗路62号侨鑫国际商场2楼(富力君悦酒店旁),490,6.194405391,4.5,8.5,9,8.9,236,48.16,0,天河区,珠江新城,1,384,0,0,0,1,0,0,103,238,5.472270674,回头客（64）干净卫生（32）海鲜棒（10）高大上（11）牛肉赞（5）饮品赞（10）菜品不错（63）开放厨房（13）下午茶（6）公司聚餐（5）,0.401826484,0.401826484,0.196347032,0,0,0
川菜,21110365,芙蓉巷石锅川菜,天河路岗顶百脑汇A座6楼九毛九旁(地铁岗顶站C1出口直上6楼),763,6.637258031,4,8.1,8.5,8.1,379,49.67,1,天河区,石牌/龙口,1,183,1,1,1,0,1,1,49,1076,6.981005741,回头客（53）上菜快（27）干净卫生（9）海鲜棒（7）牛肉赞（4）主食赞（20）饮品赞（12）菜品不错（64）味道赞（188）价格实惠（72）,0.11622807,0.646929825,0.019736842,0,0.059210526,0.157894737
川菜,6108109,禄鼎记(建六店),建设六马路1号誉海食街3楼(近东风东路),4073,8.312135108,4,8.5,8.3,8.4,1661,40.79,0,越秀区,环市东,0,1905,45,1,0,1,0,0,103,1960,7.580699752,回头客（240）干净卫生（130）上菜快（35）有萌宠（3）海鲜棒（74）有表演（3）深夜食堂（67）朋友聚餐（25）下午茶（19）闺蜜聚会（15）,0.588926174,0.124161074,0.228187919,0,0.058724832,0
川菜,90475529,十里青丘小酒馆,体育西路广百南门内街沐枫酒店3楼(体育西路地铁A出口直走见到广百),496,6.206575927,3.5,7.3,8.2,7.7,199,40.12,0,天河区,天河城/体育中心,1,348,0,0,1,0,1,0,66,204,5.318119994,上菜快（17）回头客（10）干净卫生（7）牛肉赞（6）高大上（3）菜品不错（50）味道赞（93）服务热情（58）朋友聚餐（13）闺蜜聚会（8）,0.089494163,0.579766537,0.038910506,0,0.291828794,0
川菜,93073151,太二酸菜鱼(祈福缤纷广场店),市广路祈福缤纷汇名家6街53号1楼,148,4.997212274,4.5,8.5,8.8,9,86,58.11,1,番禺区,钟村,0,114,1,1,0,0,0,0,79,143,4.96284463,回头客（8）上菜快（6）干净卫生（6）海鲜棒（6）肉类好（4）饮品赞（5）菜品不错（17）味道赞（28）分量足（3）服务热情（36）,0.067226891,0.504201681,0.050420168,0,0.352941176,0.025210084
